,0,1,2,3,4,5,6,7
1856,5.0,No tiene datos,Harvey Kahn,Ruth Epstein,"A political thriller steeped in illegal oil trading, the Russian Mafia, and governmental cover-ups.",107,El acuerdo,tt0405861
1857,7.1,No tiene datos,Til Schweiger,Til Schweiger,Hedonistic bachelor Nick falls for an escaped mental patient.,118,Barfuss,tt0405743
1858,7.1,No tiene datos,Bohdan Sláma,Bohdan Sláma,"Three young adults in Most sort out feelings and responsibilities: Monika's boyfriend has left for the States, her mother wants her to join him there, and if the invitation does come, what should she do? Toník is a nice guy, his love for Moni is unrequited. He's trying to rebuild his family's crumbling house; a nearby factory has made an offer to buy the land. With Mo... Leer todo",102,Algo parecido a la felicidad,tt0406098
1859,5.8,No tiene datos,Philip Haucke,Philip Haucke,No tiene argumento,85,Weiße Stille,tt0406332
1860,7.2,No tiene datos,Jane Anderson,Terry Ryan,"In order to support her ten children, Evelyn Ryan enters a commercial jingle-writing contest.",99,La ganadora,tt0406158
1861,7.3,No tiene datos,Robert Lane,Robert Lane,No tiene datos,No tiene datos,A Year and a Day,tt0406359
1862,6.8,No tiene datos,Arie Posin,Zac Stanford,A darkly satiric story about life crumbling in the midst of a seemingly idyllic suburbia.,108,Historia de un secuestro,tt0406650
1863,7.0,No tiene datos,Benjamin Filipovic,"Benjamin Filipovic, Fedja Isovic",A couple of morticians entertain themselves by betting on how many cold customers will come in that day. But one of the corpses refuses to cooperate...,92,Dobro ustimani mrtvaci,tt0406711
1864,5.2,90,Shinji Higuchi,"Harutoshi Fukui, Satoshi Suzuki",A drama set during World War II where a submarine carrying a secret weapon attempts to stop a planned third atomic bombing of Japan. Based on Harutoshi Fukui's novel Shuusen no Lorelei.,128,Lorelei,tt0406941
1865,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0407214
1866,7.4,No tiene datos,Duncan Tucker,Duncan Tucker,"Una mujer transexual emprende un viaje inesperado cuando se entera de que fue madre de un hijo, ahora un adolescente fugitivo que se dedica a prostituirse en las calles de Nueva York.",103,Transamérica,tt0407265
1867,6.4,No tiene datos,Erik Canuel,"Diane Cailhier, Germaine Guèvremont","A stranger knocks on Didace his door. As he refuses to name himself, he is nicknamed the Survenant. Didace soon realized that this stranger, in addition to being a good worker, is a cheerful fellow who brings life to a house.",138,Le survenant,tt0407230
1868,6.3,No tiene datos,Milan Cieslar,Vladimír Körner,"An intimate ballad following the lives of a mother and daughter who go through topsy-turvy historical times. The plot is divided into four seasons set between 1939 and 1961. A Czech woman named Helga works at a German hospital. Out of her love for a Baltic nobleman named Arno, a volunteer in the Finnish War, her daughter Dorli is born. But Arno commits suicide and aft... Leer todo",126,Krev zmizelého,tt0406914
1869,7.2,No tiene datos,Jan Svankmajer,"Edgar Allan Poe, Marquis de Sade, Jan Svankmajer","A man takes up residence with a mysterious marquis and is soon persuaded to enter into an asylum for preventative therapy. Things are not what they seem, and the marquis may be even more sinister than what the young man may've predicted.",118,Sílení,tt0407236
1870,6.0,42,Cameron Watson,Cameron Watson,"Itching to leave small-town life in Shelbyville, Tennessee, five friends are sent into a frenzy when they learn that hometown-girl-turned-Hollywood-star Sondra Locke could be returning.",106,Our Very Own,tt0407095
1871,6.0,No tiene datos,Arthur Allan Seidelman,Richard Alfieri,"Based on Anton Chekov's ""The Three Sisters"" about siblings living in a college town who struggle with the death of their father and try to reconcile relationships in their own lives.",113,The Sisters,tt0407205
1872,6.7,No tiene datos,Jeff Winner,Jeff Winner,SATELLITE is a romantic fable about a young couple who give up everything they have in order to find something better.,100,Satellite,tt0408162
1873,7.2,No tiene datos,Petr Zelenka,Petr Zelenka,"A black comedy based on director Petr Zelenka's successful stage play. It treats a simple theme: Jana has left Petr (Ivan Trojan), a boy 'who's not doing very well at the moment,' and he wants her back. In a film in which love seems like madness (and vice versa) many bizarre things rise to the surface. Petr's mother (Nina Divísková) sends blood to Chechnya. His father... Leer todo",100,Príbehy obycejného sílenství,tt0408120
1874,7.1,No tiene datos,Dagur Kári,"Dagur Kári, Rune Schjøtt",A young man spurs romance and helps his friend and himself go through times and struggles of their ordinary life in Denmark.,109,Voksne mennesker,tt0408318
1875,7.6,No tiene datos,Andrea Bolognini,"Luigi Bazzoni, Suso Cecchi D'Amico, Masolino D'Amico",No tiene argumento,97,Raul - Diritto di uccidere,tt0408133
1876,5.5,No tiene datos,Paul Mayeda Berges,Gurinder Chadha,"An immigrant in San Francisco brings Indian magic with her through spices. To keep the magic, she must never leave the spice store or touch another's skin. One day, a handsome architect bachelor enters her store.",92,La joven de las especias,tt0407998
1877,No tiene datos,No tiene datos,Aren Haun,Aren Haun,No tiene datos,59,Lost in the Wash,tt0408340
1878,7.5,No tiene datos,Steven Spielberg,Tony Kushner,"Tras la captura y masacre de los atletas israelíes en los Juegos Olímpicos de 1972 por parte de Septiembre Negro, cinco hombres son elegidos para eliminar a los responsables de aquel fatídico día.",164,Múnich,tt0408306
1879,6.8,No tiene datos,Martin Koolhoven,Mieke de Jong,"Bonnie, a nine-year-old single child, is part of a family of three living in the Netherlands. They have a love of elephants, passed on by Bonnie's grandfather's grandfather who worked on a game reserve in Africa, and Bonnie feels that she instinctively does things like an elephant as a result. Her single mother, Lis, is bi-polar and at times spends days on end without... Leer todo",83,Knetter,tt0408302
1880,6.3,No tiene datos,José Alcala,"José Alcala, Olivier Gorce, Agnès de Sacy","In the quiet mountains of Ardèche, in France, a staunchly independent woman tries to connect with her wary, mistrustful teenage son.",100,Alex,tt0409678
1881,5.7,40,Alex Alamul,Natalie Zhivolup,"Robbery. Murder. Rape. All in a days work for a young psychopath. But his latest hostage isn't exactly an angel either. Blackmailing her neighbor to cure him of cheating on his wife turns out to be not such a good idea. As Martin cuts a bloody swath through the back roads of the San Francisco Bay Area with Jennifer in tow, two S.F. Homicide detectives race the clock t... Leer todo",No tiene datos,Wrong Turn,tt0408852
1882,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt0408790
1883,6.6,63,Doug McKeon,Stephen Zakman,A friendship develops when 12-year-old Annie is coerced to stay with her Grandpa Donald.,102,Come Away Home,tt0409838
1884,6.2,No tiene datos,Jason Ford,Jason Ford,No tiene argumento,86,New Town Original,tt0409081
1885,7.0,No tiene datos,Cédric Klapisch,Cédric Klapisch,"Cinco años después de pasar un verano juntos en Barcelona, Xavier, William, Wendy, Martine e Isabelle se reúnen de nuevo.",125,Las muñecas rusas,tt0409184
1886,3.5,No tiene datos,Lek Kitaparaporn,Sean Casey,"Fernando De Gama, a Portuguese mercenary, sets sail for the Orient, where he reaches the Thai kingdom of Ayutthaya, in a bid to find the man that murdered his father.",92,El guerrero,tt0410162
1887,7.6,46,Alain Silver,"Fyodor Dostoevsky, Alain Silver","Four nights in Dostoevksy's 1847 St. Petersburg are transposed to 21st-century Los Angeles. Over that period, a self-described dreamer helps a young woman in emotional distress.",91,White Nights,tt0409480
1888,5.1,No tiene datos,Leena Yadav,"Sutapa Sikdar, Leena Yadav","When a novelist seeks inspiration by urging his wife to have an affair, the line between his story and reality is blurred.",140,Shabd,tt0409527
1889,4.9,No tiene datos,Santiago García de Leániz,"Josep Bonet, Santiago García de Leániz, Tatiana Rodríguez",Young man confronts family history horrors in rural drama.,106,La noche del hermano,tt0410381
1890,6.5,No tiene datos,Randall Miller,Randall Miller,A widowed man's life turns upside down when he embarks on a journey to find a dying man's long lost love.,104,Un toque de seducción,tt0409034
1891,7.8,No tiene datos,Greg Carter,Keith Kjornes,"The story of famed Houston Astros Fastball Pitcher J.R. Richard, from his high school days in Louisiana, his first round draft pick in 1969, to the massive stroke he suffered in 1980, to his abandonment by the only team he ever played for, to his living as a homeless man under a Houston bridge, to his Resurrection by friends and fans back into baseball.",120,Resurrection: The J.R. Richard Story,tt0410516
1892,No tiene datos,No tiene datos,Vlamyr Vizcaya,Vlamyr Vizcaya,No tiene datos,71,Lying in Bed,tt0410275
1893,6.5,No tiene datos,Jean-Pierre Denis,"Jean-Pierre Denis, Pierre Péju, Yvon Rouvé","Eight-year-old Eva and her mother have a very positive CHILD-TO-CHILD-RELATION. The mother is incapable of mature behaviour when problems arise. When the mother forgets to fetch Eva at school in her car, Eva does not know the way home. Panicking and crying she just runs and is overrun by a car. The driver is obviously innocent. He is a second-hand bookseller (Etienne)... Leer todo",90,La petite Chartreuse,tt0410445
1894,6.9,69,Gaby Dellal,Alex Rose,Frank determines to salvage his self-esteem and tackle his demons by attempting the ultimate test of endurance - swimming the English Channel.,95,On a Clear Day,tt0410400
1895,6.4,No tiene datos,Valérie Minetto,"Valérie Minetto, Cécile Vargaftig","Cheyenne, a journalist, decides to leave Paris after being laid off and to settle down in the middle of nowhere, far from the society she hates.The trouble is that she leaves Sonia, her true love, behind. The latter, a teacher who loves her job, refuses to give up everything -including her comfort- to follow her. Sonia makes all the efforts in the world to forget Chey... Leer todo",86,Oublier Cheyenne,tt0410410
1896,7.3,82,Craig Brewer,Craig Brewer,"Con la ayuda de sus amigos, un proxeneta de Memphis en una crisis de mediana edad intenta convertirse en un exitoso maestro de ceremonias del hip-hop.",116,Hustle & Flow,tt0410097
1897,7.1,No tiene datos,Jim Jarmusch,Jim Jarmusch,"Poco después de que su novia le deje, Don Johnston recibe una carta de otra ex que le informa de que tuvieron un hijo que posiblemente este buscándolo.",106,Flores rotas,tt0412019
1898,6.7,71,Pearse Elliott,Pearse Elliott,"In this tender coming-of-age story, a young boy from a broken home learns the harsh realities of life after adopting an awkward greyhound and befriending a mysterious figure from his mother's past.",82,The Mighty Celt,tt0410320
1899,5.3,40,John Fawcett,"Simon Maginn, Stephen Massicotte","In mourning over the tragic drowning of their daughter Sarah, James and Adèle are visited by Ebrill, a young girl who claims she died 60 years ago - and bears a startling resemblance to Sarah.",93,The Dark,tt0411267
1900,6.3,30,Terry Gilliam,Tony Grisoni,"Debido a las acciones de sus padres irresponsables, una niña se queda sola en una finca decrépita y sobrevive dentro de su fantástica imaginación.",120,Tideland,tt0410764
1901,6.2,No tiene datos,Rajshree Ojha,Victor BanerjeeKiera Chaplin,No tiene datos,No tiene datos,Yatna,tt0410922
1902,7.2,No tiene datos,Alex Bowen,"Alex Bowen, Jorge Durán, Fernando Labarca",The days of tense guard of a Chilean military that in the middle of the solitude will interact and forming circles of friendship with their Argentine rivals.,100,Mi mejor enemigo,tt0410316
1903,6.7,No tiene datos,Vito Zagarrio,"Paolo Russo, Vito Zagarrio",The three days power vacuum in a Sicilian village shortly after the American landing in Sicily in July 1943.,102,Tre giorni di anarchia,tt0410806
1904,4.5,No tiene datos,Jay Alaimo,Jay Alaimo,Taylor and Ashley has found the Perfect way to earn money. They seduce rich suburban women and rob them. This all goes well until Taylor falls in love with one of their victims.,90,Slingshot,tt0410626
